,tiempo,fecha,time_seg,lat,lon,ele,dist,time_elapse,desnivel,acum_dist,new_ele,tramo,tramos_100,bearing,wind,mult
1199,0,0,0,36.60054897889495,-4.852749360725284,475.6000061035156,30.99964918105087,0,-1.600006103515625,20274.93329482733,476.1932021426436,22,202,147.16741926598692,32.83258073401308,0.8402584300701428
1200,0,0,0,36.60068878903985,-4.852735279127955,474.6000061035156,15.56583164171671,0,-1.0,20290.49912646905,475.0154476221537,22,202,144.24309832018426,35.75690167981574,0.8115035990938373
1201,0,0,0,36.60082943737507,-4.85272572375834,473.7999877929688,15.63116940400245,0,-0.800018310546875,20306.13029587305,473.8005010986777,22,202,154.09093327018905,25.909066729810945,0.899488646304623
1202,0,0,0,36.6009764559567,-4.852721532806754,472.7999877929688,16.31898697672778,0,-1.0,20322.44928284978,472.619270135672,22,203,168.47675911070024,11.523240889299757,0.9798437543836485
1203,0,0,0,36.60125649534166,-4.852709043771029,471.7999877929688,31.09610580767376,0,-1.0,20353.54538865745,471.479316574853,22,203,162.30677253856788,17.693227461432116,0.9526974122475318
1204,0,0,0,36.60179025493562,-4.852639390155673,470.3999938964844,59.55836585511768,0,-1.399993896484375,20413.10375451257,470.4048295053197,22,203,136.9614626067674,43.03853739323259,0.7308948211270171
1205,0,0,0,36.60232745110989,-4.852481642737985,468.7999877929688,61.26085580247038,0,-1.600006103515625,20474.36461031504,469.4254779042076,22,204,115.42899388704133,64.57100611295867,0.429392201164011
1206,0,0,0,36.60287512466311,-4.852236388251185,467.3999938964844,64.615606192933,0,-1.399993896484375,20538.98021650797,468.5275507411893,22,204,107.28862887606581,72.71137112393419,0.29718538300269176
1207,0,0,0,36.60301208496094,-4.852169500663877,466.7999877929688,16.33431387580391,0,-0.600006103515625,20555.31453038377,467.7612864952913,22,205,105.92242021081647,74.07757978918353,0.2743355333319749
1208,0,0,0,36.60328759811819,-4.852031534537673,466.0,32.97168310455756,0,-0.79998779296875,20588.28621348833,467.0922411867266,22,205,105.53300341907331,74.46699658092669,0.26779340051484163
1209,0,0,0,36.60381901077926,-4.851747304201126,465.2000122070312,64.22063744900525,0,-0.79998779296875,20652.50685093734,466.5337005346586,22,205,104.55766885367058,75.44233114632942,0.2513543286744994
1210,0,0,0,36.60408094525337,-4.85161310993135,465.2000122070312,31.44905404626897,0,0.0,20683.95590498361,466.0246712785436,22,206,105.15579593632624,74.84420406367376,0.2614445842307417
1211,0,0,0,36.60468167625368,-4.851291663944721,464.7999877929688,72.60253690205104,0,-0.4000244140625,20756.55844188566,465.5612274919658,22,206,104.50619686597501,75.49380313402499,0.2504847132896606
1212,0,0,0,36.60492014139891,-4.851165851578116,464.7999877929688,28.75715119721053,0,0.0,20785.31559308287,465.1196856981226,22,207,104.69149780927208,75.30850219072792,0.2536144077477875
1213,0,0,0,36.60553084686399,-4.850846668705344,464.3999938964844,73.54118737825155,0,-0.399993896484375,20858.85678046112,464.6822303866703,22,207,104.79135355633457,75.20864644366543,0.255299852763379
1214,0,0,0,36.60589898005128,-4.850661931559443,464.3999938964844,44.06877182463941,0,0.0,20902.92555228576,464.35673849602,22,208,105.35766746154577,74.64233253845423,0.2648437307226398
1215,0,0,0,36.60641807131469,-4.850438721477985,464.2000122070312,60.96719935911268,0,-0.199981689453125,20963.89275164487,464.0010111350822,22,209,107.74465119351866,72.25534880648134,0.3047753874715859
1216,0,0,0,36.60680749453604,-4.850283404812217,464.2000122070312,45.39361888342319,0,0.0,21009.28637052829,463.6090003457157,22,209,109.01513494869708,70.98486505130292,0.3258179062588347
1217,0,0,0,36.6073589399457,-4.850156921893358,463.7999877929688,62.23156297895145,0,-0.4000244140625,21071.51793350724,463.2088998151536,22,210,120.90685448951868,59.09314551048132,0.5136439016142107
1218,0,0,0,36.60749606788158,-4.850144768133759,463.6000061035156,15.25592789166345,0,-0.199981689453125,21086.77386139891,462.7598959750677,22,210,147.1578327700989,32.842167229901094,0.8401677019441522
1219,0,0,0,36.60792882554233,-4.850172931328416,463.0,48.08930440341379,0,-0.600006103515625,21134.86316580232,462.2442730056641,22,210,205.342508241495,25.34250824149501,0.9037652403252231
1220,0,0,0,36.60837641917169,-4.85029673203826,462.2000122070312,50.88956081597389,0,-0.79998779296875,21185.75272661829,461.6331694590555,22,211,243.5692894627024,63.569289462702386,0.44511521678632565
1221,0,0,0,36.6085294727236,-4.850356830283999,462.0,17.81513565733826,0,-0.20001220703125,21203.56786227563,460.902600018638,22,211,250.69660890807808,70.69660890807808,0.330570251672475
1222,0,0,0,36.60899860784411,-4.850578866899014,460.7999877929688,55.72123297934169,0,-1.20001220703125,21259.28909525497,460.0805755037987,22,212,253.77136350319282,73.77136350319282,0.27947102706683385
1223,0,0,0,36.60932105965912,-4.850722951814532,459.3999938964844,38.03367616345795,0,-1.399993896484375,21297.32277141843,459.1792901851257,22,212,252.8492308253646,72.8492308253646,0.29488712760927555
1224,0,0,0,36.60947847180068,-4.850780200213194,458.2000122070312,18.20344904095344,0,-1.199981689453125,21315.52622045938,458.1628874050383,22,212,249.22711482141992,69.22711482141992,0.3546645230366604
1225,0,0,0,36.60964284092188,-4.850825294852257,457.3999938964844,18.6809317011878,0,-0.800018310546875,21334.20715216057,456.9695414171608,22,213,243.29722939218172,63.29722939218172,0.4493621981617303
1226,0,0,0,36.60980645567179,-4.850859493017197,456.0,18.41235735142512,0,-1.399993896484375,21352.61950951199,455.7024775267763,22,213,236.55896248508904,56.55896248508904,0.5510785500623057
1227,0,0,0,36.60996780730784,-4.850870473310351,455.2000122070312,17.93217377658384,0,-0.79998779296875,21370.55168328858,454.3372431888085,22,213,206.239137048067,26.239137048066993,0.896956580817461
1228,0,0,0,36.61012404598296,-4.850854547694325,454.3999938964844,17.39630288503149,0,-0.800018310546875,21387.94798617361,452.9113961727952,22,213,143.5510077425056,36.44899225749441,0.8043860847992643
1229,0,0,0,36.61043778061867,-4.850758239626884,451.0,35.86554820177861,0,-3.399993896484375,21423.81353437539,451.4157745209954,22,213,114.19369059375879,65.80630940624121,0.4098225887687165
1230,0,0,0,36.61058932542801,-4.850679030641913,449.3999938964844,18.24901003032815,0,-1.600006103515625,21442.06254440572,449.9245218050575,22,214,104.77435413402917,75.22564586597083,0.2550129775707713
1231,0,0,0,36.61073642782867,-4.850584231317043,448.2000122070312,18.39568242401716,0,-1.199981689453125,21460.45822682973,448.3987863706171,22,214,102.06571770125643,77.93428229874357,0.20903347958342042
1232,0,0,0,36.61087640561163,-4.850477948784828,446.3999938964844,18.21248417500552,0,-1.800018310546875,21478.67071100474,446.876004540274,22,214,100.27545203335737,79.72454796664263,0.17838066021605903
1233,0,0,0,36.61100657656789,-4.850366050377488,445.0,17.57487555214255,0,-1.399993896484375,21496.24558655688,445.379331542632,22,214,99.09014885383553,80.90985114616447,0.15798829398827696
1234,0,0,0,36.61113414913416,-4.850247697904706,443.7999877929688,17.67830425933029,0,-1.20001220703125,21513.92389081621,443.9536269893021,22,214,98.42577178441869,81.57422821558131,0.14652799093033245
1235,0,0,0,36.61126197315753,-4.850129429250956,442.6000061035156,17.69616319442594,0,-1.199981689453125,21531.62005401063,442.6320175122909,22,215,98.4409392829257,81.5590607170743,0.14678985130234604
1236,0,0,0,36.61153128370643,-4.849900603294373,441.3999938964844,36.22456920503876,0,-1.20001220703125,21567.84462321567,441.3481267774042,22,215,99.16442646153943,80.83557353846057,0.15926826831871027
1237,0,0,0,36.61180084571242,-4.849681332707405,439.3999938964844,35.77172642049377,0,-2.0,21603.61634963617,440.1459028622091,22,215,99.55044956592809,80.44955043407191,0.16591597712029607
1238,0,0,0,36.61208566278219,-4.849520903080702,437.6000061035156,34.71232625492006,0,-1.79998779296875,21638.32867589109,439.0460132278934,22,216,103.64111053949088,76.35888946050912,0.23583944840317714
1239,0,0,0,36.61251934245229,-4.849351672455668,436.2000122070312,50.45078927706686,0,-1.399993896484375,21688.77946516815,437.9875837710296,22,216,109.28317912727094,70.71682087272906,0.33023729775651084
1240,0,0,0,36.61266753450036,-4.849314205348492,436.2000122070312,16.78304339244901,0,0.0,21705.5625085606,436.9746817327209,22,216,118.36294173380992,61.63705826619008,0.47505516281488813
1241,0,0,0,36.61326105706394,-4.849198451265693,435.2000122070312,66.67253450473913,0,-1.0,21772.23504306534,435.9849960970428,22,217,124.95943332727666,55.040566672723344,0.572996314960673
