Registro 1630 ,Potencia Media: 270 , Tiempo Total 6764 
Registro 1631 ,Potencia Media: 272 , Tiempo Total 6764 
Registro 1632 ,Potencia Media: 274 , Tiempo Total 6764 
Registro 1633 ,Potencia Media: 263 , Tiempo Total 6793 
Registro 1634 ,Potencia Media: 266 , Tiempo Total 6799 
Registro 1635 ,Potencia Media: 268 , Tiempo Total 6735 
Registro 1636 ,Potencia Media: 271 , Tiempo Total 6735 
Registro 1637 ,Potencia Media: 273 , Tiempo Total 6735 
Registro 1638 ,Potencia Media: 276 , Tiempo Total 6735 
Registro 1639 ,Potencia Media: 265 , Tiempo Total 6793 
Registro 1640 ,Potencia Media: 267 , Tiempo Total 6799 
Registro 1641 ,Potencia Media: 269 , Tiempo Total 6735 
Registro 1642 ,Potencia Media: 272 , Tiempo Total 6735 
Registro 1643 ,Potencia Media: 274 , Tiempo Total 6735 
Registro 1644 ,Potencia Media: 277 , Tiempo Total 6735 
Registro 1645 ,Potencia Media: 266 , Tiempo Total 6793 
Registro 1646 ,Potencia Media: 268 , Tiempo Total 6799 
Registro 1647 ,Potencia Media: 271 , Tiempo Total 6735 
Registro 1648 ,Potencia Media: 273 , Tiempo Total 6735 
Registro 1649 ,Potencia Media: 275 , Tiempo Total 6735 
Registro 1650 ,Potencia Media: 278 , Tiempo Total 6735 
Registro 1651 ,Potencia Media: 267 , Tiempo Total 6793 
Registro 1652 ,Potencia Media: 269 , Tiempo Total 6799 
Registro 1653 ,Potencia Media: 272 , Tiempo Total 6735 
Registro 1654 ,Potencia Media: 274 , Tiempo Total 6735 
Registro 1655 ,Potencia Media: 276 , Tiempo Total 6735 
Registro 1656 ,Potencia Media: 279 , Tiempo Total 6735 
Registro 1657 ,Potencia Media: 264 , Tiempo Total 6820 
Registro 1658 ,Potencia Media: 266 , Tiempo Total 6825 
Registro 1659 ,Potencia Media: 269 , Tiempo Total 6762 
Registro 1660 ,Potencia Media: 271 , Tiempo Total 6762 
Registro 1661 ,Potencia Media: 274 , Tiempo Total 6762 
Registro 1662 ,Potencia Media: 276 , Tiempo Total 6762 
Registro 1663 ,Potencia Media: 265 , Tiempo Total 6823 
Registro 1664 ,Potencia Media: 267 , Tiempo Total 6828 
Registro 1665 ,Potencia Media: 270 , Tiempo Total 6764 
Registro 1666 ,Potencia Media: 272 , Tiempo Total 6764 
Registro 1667 ,Potencia Media: 275 , Tiempo Total 6764 
Registro 1668 ,Potencia Media: 277 , Tiempo Total 6764 
Registro 1669 ,Potencia Media: 266 , Tiempo Total 6793 
Registro 1670 ,Potencia Media: 269 , Tiempo Total 6799 
Registro 1671 ,Potencia Media: 271 , Tiempo Total 6735 
Registro 1672 ,Potencia Media: 273 , Tiempo Total 6735 
Registro 1673 ,Potencia Media: 276 , Tiempo Total 6735 
Registro 1674 ,Potencia Media: 278 , Tiempo Total 6735 
Registro 1675 ,Potencia Media: 267 , Tiempo Total 6793 
Registro 1676 ,Potencia Media: 270 , Tiempo Total 6799 
Registro 1677 ,Potencia Media: 272 , Tiempo Total 6735 
Registro 1678 ,Potencia Media: 275 , Tiempo Total 6735 
Registro 1679 ,Potencia Media: 277 , Tiempo Total 6735 
Registro 1680 ,Potencia Media: 279 , Tiempo Total 6735 
Registro 1681 ,Potencia Media: 268 , Tiempo Total 6793 
Registro 1682 ,Potencia Media: 271 , Tiempo Total 6799 
Registro 1683 ,Potencia Media: 273 , Tiempo Total 6735 
Registro 1684 ,Potencia Media: 276 , Tiempo Total 6735 
Registro 1685 ,Potencia Media: 278 , Tiempo Total 6735 
Registro 1686 ,Potencia Media: 280 , Tiempo Total 6735 
Registro 1687 ,Potencia Media: 269 , Tiempo Total 6793 
Registro 1688 ,Potencia Media: 272 , Tiempo Total 6799 
Registro 1689 ,Potencia Media: 274 , Tiempo Total 6735 
Registro 1690 ,Potencia Media: 277 , Tiempo Total 6735 
Registro 1691 ,Potencia Media: 279 , Tiempo Total 6735 
Registro 1692 ,Potencia Media: 282 , Tiempo Total 6735 
Registro 1693 ,Potencia Media: 267 , Tiempo Total 6820 
Registro 1694 ,Potencia Media: 269 , Tiempo Total 6825 
Registro 1695 ,Potencia Media: 271 , Tiempo Total 6762 
Registro 1696 ,Potencia Media: 274 , Tiempo Total 6762 
Registro 1697 ,Potencia Media: 276 , Tiempo Total 6762 
Registro 1698 ,Potencia Media: 279 , Tiempo Total 6762 
Registro 1699 ,Potencia Media: 268 , Tiempo Total 6823 
Registro 1700 ,Potencia Media: 270 , Tiempo Total 6828 
Registro 1701 ,Potencia Media: 273 , Tiempo Total 6764 
Registro 1702 ,Potencia Media: 275 , Tiempo Total 6764 
Registro 1703 ,Potencia Media: 277 , Tiempo Total 6764 
Registro 1704 ,Potencia Media: 280 , Tiempo Total 6764 
Registro 1705 ,Potencia Media: 269 , Tiempo Total 6793 
Registro 1706 ,Potencia Media: 271 , Tiempo Total 6799 
Registro 1707 ,Potencia Media: 274 , Tiempo Total 6735 
Registro 1708 ,Potencia Media: 276 , Tiempo Total 6735 
Registro 1709 ,Potencia Media: 279 , Tiempo Total 6735 
Registro 1710 ,Potencia Media: 281 , Tiempo Total 6735 
Registro 1711 ,Potencia Media: 270 , Tiempo Total 6793 
Registro 1712 ,Potencia Media: 272 , Tiempo Total 6799 
Registro 1713 ,Potencia Media: 275 , Tiempo Total 6735 
Registro 1714 ,Potencia Media: 277 , Tiempo Total 6735 
Registro 1715 ,Potencia Media: 280 , Tiempo Total 6735 
Registro 1716 ,Potencia Media: 282 , Tiempo Total 6735 
Registro 1717 ,Potencia Media: 271 , Tiempo Total 6793 
Registro 1718 ,Potencia Media: 273 , Tiempo Total 6799 
Registro 1719 ,Potencia Media: 276 , Tiempo Total 6735 
Registro 1720 ,Potencia Media: 278 , Tiempo Total 6735 
Registro 1721 ,Potencia Media: 281 , Tiempo Total 6735 
Registro 1722 ,Potencia Media: 283 , Tiempo Total 6735 
Registro 1723 ,Potencia Media: 272 , Tiempo Total 6793 
Registro 1724 ,Potencia Media: 275 , Tiempo Total 6799 
Registro 1725 ,Potencia Media: 277 , Tiempo Total 6735 
Registro 1726 ,Potencia Media: 279 , Tiempo Total 6735 
Registro 1727 ,Potencia Media: 282 , Tiempo Total 6735 
Registro 1728 ,Potencia Media: 284 , Tiempo Total 6735 
Registro 1729 ,Potencia Media: 256 , Tiempo Total 6874 
Registro 1730 ,Potencia Media: 258 , Tiempo Total 6879 
Registro 1731 ,Potencia Media: 260 , Tiempo Total 6815 
Registro 1732 ,Potencia Media: 263 , Tiempo Total 6815 
Registro 1733 ,Potencia Media: 265 , Tiempo Total 6815 
Registro 1734 ,Potencia Media: 267 , Tiempo Total 6815 
Registro 1735 ,Potencia Media: 257 , Tiempo Total 6876 
Registro 1736 ,Potencia Media: 259 , Tiempo Total 6881 
Registro 1737 ,Potencia Media: 261 , Tiempo Total 6818 
Registro 1738 ,Potencia Media: 264 , Tiempo Total 6818 
Registro 1739 ,Potencia Media: 266 , Tiempo Total 6818 
Registro 1740 ,Potencia Media: 269 , Tiempo Total 6818 
Registro 1741 ,Potencia Media: 258 , Tiempo Total 6847 
Registro 1742 ,Potencia Media: 260 , Tiempo Total 6852 
Registro 1743 ,Potencia Media: 263 , Tiempo Total 6788 
Registro 1744 ,Potencia Media: 265 , Tiempo Total 6788 
Registro 1745 ,Potencia Media: 267 , Tiempo Total 6788 
Registro 1746 ,Potencia Media: 270 , Tiempo Total 6788 
Registro 1747 ,Potencia Media: 259 , Tiempo Total 6847 
Registro 1748 ,Potencia Media: 261 , Tiempo Total 6852 
Registro 1749 ,Potencia Media: 264 , Tiempo Total 6788 
Registro 1750 ,Potencia Media: 266 , Tiempo Total 6789 
Registro 1751 ,Potencia Media: 268 , Tiempo Total 6789 
Registro 1752 ,Potencia Media: 271 , Tiempo Total 6789 
Registro 1753 ,Potencia Media: 260 , Tiempo Total 6847 
Registro 1754 ,Potencia Media: 262 , Tiempo Total 6852 
Registro 1755 ,Potencia Media: 265 , Tiempo Total 6788 
Registro 1756 ,Potencia Media: 267 , Tiempo Total 6789 
Registro 1757 ,Potencia Media: 269 , Tiempo Total 6789 
Registro 1758 ,Potencia Media: 272 , Tiempo Total 6789 
Registro 1759 ,Potencia Media: 261 , Tiempo Total 6847 
Registro 1760 ,Potencia Media: 263 , Tiempo Total 6852 
Registro 1761 ,Potencia Media: 266 , Tiempo Total 6788 
Registro 1762 ,Potencia Media: 268 , Tiempo Total 6789 
Registro 1763 ,Potencia Media: 271 , Tiempo Total 6789 
Registro 1764 ,Potencia Media: 273 , Tiempo Total 6789 
Registro 1765 ,Potencia Media: 258 , Tiempo Total 6880 
Registro 1766 ,Potencia Media: 261 , Tiempo Total 6885 
Registro 1767 ,Potencia Media: 263 , Tiempo Total 6821 
Registro 1768 ,Potencia Media: 265 , Tiempo Total 6821 
Registro 1769 ,Potencia Media: 268 , Tiempo Total 6821 
Registro 1770 ,Potencia Media: 270 , Tiempo Total 6821 
Registro 1771 ,Potencia Media: 259 , Tiempo Total 6882 
Registro 1772 ,Potencia Media: 262 , Tiempo Total 6888 
Registro 1773 ,Potencia Media: 264 , Tiempo Total 6824 
Registro 1774 ,Potencia Media: 267 , Tiempo Total 6824 
Registro 1775 ,Potencia Media: 269 , Tiempo Total 6824 
Registro 1776 ,Potencia Media: 271 , Tiempo Total 6824 
Registro 1777 ,Potencia Media: 260 , Tiempo Total 6853 
Registro 1778 ,Potencia Media: 263 , Tiempo Total 6858 
Registro 1779 ,Potencia Media: 265 , Tiempo Total 6794 
Registro 1780 ,Potencia Media: 268 , Tiempo Total 6795 
Registro 1781 ,Potencia Media: 270 , Tiempo Total 6795 
Registro 1782 ,Potencia Media: 272 , Tiempo Total 6795 
Registro 1783 ,Potencia Media: 262 , Tiempo Total 6853 
Registro 1784 ,Potencia Media: 264 , Tiempo Total 6858 
Registro 1785 ,Potencia Media: 266 , Tiempo Total 6794 
Registro 1786 ,Potencia Media: 269 , Tiempo Total 6795 
Registro 1787 ,Potencia Media: 271 , Tiempo Total 6795 
Registro 1788 ,Potencia Media: 274 , Tiempo Total 6795 
Registro 1789 ,Potencia Media: 263 , Tiempo Total 6853 
Registro 1790 ,Potencia Media: 265 , Tiempo Total 6858 
Registro 1791 ,Potencia Media: 267 , Tiempo Total 6794 
Registro 1792 ,Potencia Media: 270 , Tiempo Total 6795 
Registro 1793 ,Potencia Media: 272 , Tiempo Total 6795 
Registro 1794 ,Potencia Media: 275 , Tiempo Total 6795 
Registro 1795 ,Potencia Media: 264 , Tiempo Total 6853 
Registro 1796 ,Potencia Media: 266 , Tiempo Total 6858 
Registro 1797 ,Potencia Media: 269 , Tiempo Total 6794 
Registro 1798 ,Potencia Media: 271 , Tiempo Total 6795 
Registro 1799 ,Potencia Media: 273 , Tiempo Total 6795 
Registro 1800 ,Potencia Media: 276 , Tiempo Total 6795 
Registro 1801 ,Potencia Media: 261 , Tiempo Total 6808 
Registro 1802 ,Potencia Media: 263 , Tiempo Total 6814 
Registro 1803 ,Potencia Media: 266 , Tiempo Total 6750 
Registro 1804 ,Potencia Media: 268 , Tiempo Total 6750 
Registro 1805 ,Potencia Media: 271 , Tiempo Total 6750 
Registro 1806 ,Potencia Media: 273 , Tiempo Total 6750 
Registro 1807 ,Potencia Media: 262 , Tiempo Total 6811 
Registro 1808 ,Potencia Media: 265 , Tiempo Total 6816 
Registro 1809 ,Potencia Media: 267 , Tiempo Total 6752 
Registro 1810 ,Potencia Media: 269 , Tiempo Total 6752 
Registro 1811 ,Potencia Media: 272 , Tiempo Total 6752 
Registro 1812 ,Potencia Media: 274 , Tiempo Total 6752 
Registro 1813 ,Potencia Media: 263 , Tiempo Total 6781 
Registro 1814 ,Potencia Media: 266 , Tiempo Total 6787 
Registro 1815 ,Potencia Media: 268 , Tiempo Total 6723 
Registro 1816 ,Potencia Media: 270 , Tiempo Total 6723 
Registro 1817 ,Potencia Media: 273 , Tiempo Total 6723 
Registro 1818 ,Potencia Media: 275 , Tiempo Total 6723 
Registro 1819 ,Potencia Media: 264 , Tiempo Total 6781 
Registro 1820 ,Potencia Media: 267 , Tiempo Total 6787 
Registro 1821 ,Potencia Media: 269 , Tiempo Total 6723 
Registro 1822 ,Potencia Media: 272 , Tiempo Total 6723 
Registro 1823 ,Potencia Media: 274 , Tiempo Total 6723 
Registro 1824 ,Potencia Media: 276 , Tiempo Total 6723 
Registro 1825 ,Potencia Media: 265 , Tiempo Total 6781 
Registro 1826 ,Potencia Media: 268 , Tiempo Total 6787 
Registro 1827 ,Potencia Media: 270 , Tiempo Total 6723 
Registro 1828 ,Potencia Media: 273 , Tiempo Total 6723 
Registro 1829 ,Potencia Media: 275 , Tiempo Total 6723 
Registro 1830 ,Potencia Media: 277 , Tiempo Total 6723 
Registro 1831 ,Potencia Media: 266 , Tiempo Total 6781 
Registro 1832 ,Potencia Media: 269 , Tiempo Total 6787 
Registro 1833 ,Potencia Media: 271 , Tiempo Total 6723 
Registro 1834 ,Potencia Media: 274 , Tiempo Total 6723 
Registro 1835 ,Potencia Media: 276 , Tiempo Total 6723 
Registro 1836 ,Potencia Media: 279 , Tiempo Total 6723 
Registro 1837 ,Potencia Media: 264 , Tiempo Total 6808 
Registro 1838 ,Potencia Media: 266 , Tiempo Total 6814 
Registro 1839 ,Potencia Media: 268 , Tiempo Total 6750 
Registro 1840 ,Potencia Media: 271 , Tiempo Total 6750 
Registro 1841 ,Potencia Media: 273 , Tiempo Total 6750 
Registro 1842 ,Potencia Media: 276 , Tiempo Total 6750 
Registro 1843 ,Potencia Media: 265 , Tiempo Total 6811 
Registro 1844 ,Potencia Media: 267 , Tiempo Total 6816 
Registro 1845 ,Potencia Media: 270 , Tiempo Total 6752 
Registro 1846 ,Potencia Media: 272 , Tiempo Total 6753 
Registro 1847 ,Potencia Media: 274 , Tiempo Total 6753 
Registro 1848 ,Potencia Media: 277 , Tiempo Total 6753 
Registro 1849 ,Potencia Media: 266 , Tiempo Total 6782 
Registro 1850 ,Potencia Media: 268 , Tiempo Total 6787 
Registro 1851 ,Potencia Media: 271 , Tiempo Total 6723 
Registro 1852 ,Potencia Media: 273 , Tiempo Total 6723 
Registro 1853 ,Potencia Media: 276 , Tiempo Total 6723 
Registro 1854 ,Potencia Media: 278 , Tiempo Total 6723 
Registro 1855 ,Potencia Media: 267 , Tiempo Total 6782 
Registro 1856 ,Potencia Media: 269 , Tiempo Total 6787 
Registro 1857 ,Potencia Media: 272 , Tiempo Total 6723 
Registro 1858 ,Potencia Media: 274 , Tiempo Total 6723 
Registro 1859 ,Potencia Media: 277 , Tiempo Total 6723 
Registro 1860 ,Potencia Media: 279 , Tiempo Total 6723 
Registro 1861 ,Potencia Media: 268 , Tiempo Total 6782 
Registro 1862 ,Potencia Media: 270 , Tiempo Total 6787 
Registro 1863 ,Potencia Media: 273 , Tiempo Total 6723 
Registro 1864 ,Potencia Media: 275 , Tiempo Total 6723 
Registro 1865 ,Potencia Media: 278 , Tiempo Total 6723 
Registro 1866 ,Potencia Media: 280 , Tiempo Total 6723 
Registro 1867 ,Potencia Media: 269 , Tiempo Total 6782 
Registro 1868 ,Potencia Media: 272 , Tiempo Total 6787 
Registro 1869 ,Potencia Media: 274 , Tiempo Total 6723 
Registro 1870 ,Potencia Media: 276 , Tiempo Total 6723 
Registro 1871 ,Potencia Media: 279 , Tiempo Total 6723 
Registro 1872 ,Potencia Media: 281 , Tiempo Total 6723 
Registro 1873 ,Potencia Media: 266 , Tiempo Total 6808 
Registro 1874 ,Potencia Media: 269 , Tiempo Total 6814 
Registro 1875 ,Potencia Media: 271 , Tiempo Total 6750 
Registro 1876 ,Potencia Media: 274 , Tiempo Total 6750 
Registro 1877 ,Potencia Media: 276 , Tiempo Total 6750 
Registro 1878 ,Potencia Media: 278 , Tiempo Total 6750 
Registro 1879 ,Potencia Media: 267 , Tiempo Total 6811 
Registro 1880 ,Potencia Media: 270 , Tiempo Total 6816 
Registro 1881 ,Potencia Media: 272 , Tiempo Total 6752 
Registro 1882 ,Potencia Media: 275 , Tiempo Total 6753 
Registro 1883 ,Potencia Media: 277 , Tiempo Total 6753 
Registro 1884 ,Potencia Media: 279 , Tiempo Total 6753 
Registro 1885 ,Potencia Media: 269 , Tiempo Total 6782 
Registro 1886 ,Potencia Media: 271 , Tiempo Total 6787 
Registro 1887 ,Potencia Media: 273 , Tiempo Total 6723 
Registro 1888 ,Potencia Media: 276 , Tiempo Total 6723 
Registro 1889 ,Potencia Media: 278 , Tiempo Total 6723 
Registro 1890 ,Potencia Media: 281 , Tiempo Total 6723 
Registro 1891 ,Potencia Media: 270 , Tiempo Total 6782 
Registro 1892 ,Potencia Media: 272 , Tiempo Total 6787 
Registro 1893 ,Potencia Media: 275 , Tiempo Total 6723 
Registro 1894 ,Potencia Media: 277 , Tiempo Total 6723 
Registro 1895 ,Potencia Media: 279 , Tiempo Total 6723 
Registro 1896 ,Potencia Media: 282 , Tiempo Total 6723 
Registro 1897 ,Potencia Media: 271 , Tiempo Total 6782 
Registro 1898 ,Potencia Media: 273 , Tiempo Total 6787 
Registro 1899 ,Potencia Media: 276 , Tiempo Total 6723 
Registro 1900 ,Potencia Media: 278 , Tiempo Total 6723 
Registro 1901 ,Potencia Media: 280 , Tiempo Total 6723 
Registro 1902 ,Potencia Media: 283 , Tiempo Total 6723 
Registro 1903 ,Potencia Media: 272 , Tiempo Total 6782 
Registro 1904 ,Potencia Media: 274 , Tiempo Total 6787 
Registro 1905 ,Potencia Media: 277 , Tiempo Total 6723 
Registro 1906 ,Potencia Media: 279 , Tiempo Total 6723 
Registro 1907 ,Potencia Media: 282 , Tiempo Total 6723 
Registro 1908 ,Potencia Media: 284 , Tiempo Total 6723 
Registro 1909 ,Potencia Media: 269 , Tiempo Total 6808 
Registro 1910 ,Potencia Media: 271 , Tiempo Total 6814 
Registro 1911 ,Potencia Media: 274 , Tiempo Total 6750 
Registro 1912 ,Potencia Media: 276 , Tiempo Total 6750 
Registro 1913 ,Potencia Media: 279 , Tiempo Total 6750 
Registro 1914 ,Potencia Media: 281 , Tiempo Total 6750 
Registro 1915 ,Potencia Media: 270 , Tiempo Total 6811 
Registro 1916 ,Potencia Media: 272 , Tiempo Total 6816 
Registro 1917 ,Potencia Media: 275 , Tiempo Total 6752 
Registro 1918 ,Potencia Media: 277 , Tiempo Total 6753 
Registro 1919 ,Potencia Media: 280 , Tiempo Total 6753 
Registro 1920 ,Potencia Media: 282 , Tiempo Total 6753 
Registro 1921 ,Potencia Media: 271 , Tiempo Total 6782 
Registro 1922 ,Potencia Media: 274 , Tiempo Total 6787 
Registro 1923 ,Potencia Media: 276 , Tiempo Total 6723 
Registro 1924 ,Potencia Media: 279 , Tiempo Total 6723 
Registro 1925 ,Potencia Media: 281 , Tiempo Total 6723 
Registro 1926 ,Potencia Media: 283 , Tiempo Total 6723 
Registro 1927 ,Potencia Media: 272 , Tiempo Total 6782 
Registro 1928 ,Potencia Media: 275 , Tiempo Total 6787 
Registro 1929 ,Potencia Media: 277 , Tiempo Total 6723 
Registro 1930 ,Potencia Media: 280 , Tiempo Total 6723 
Registro 1931 ,Potencia Media: 282 , Tiempo Total 6723 
Registro 1932 ,Potencia Media: 284 , Tiempo Total 6723 
Registro 1933 ,Potencia Media: 273 , Tiempo Total 6782 
Registro 1934 ,Potencia Media: 276 , Tiempo Total 6787 
Registro 1935 ,Potencia Media: 278 , Tiempo Total 6723 
Registro 1936 ,Potencia Media: 281 , Tiempo Total 6723 
Registro 1937 ,Potencia Media: 283 , Tiempo Total 6723 
Registro 1938 ,Potencia Media: 286 , Tiempo Total 6723 
Registro 1939 ,Potencia Media: 274 , Tiempo Total 6782 
Registro 1940 ,Potencia Media: 277 , Tiempo Total 6787 
Registro 1941 ,Potencia Media: 279 , Tiempo Total 6723 
Registro 1942 ,Potencia Media: 282 , Tiempo Total 6723 
Registro 1943 ,Potencia Media: 284 , Tiempo Total 6723 
Registro 1944 ,Potencia Media: 287 , Tiempo Total 6723 
Registro 1945 ,Potencia Media: 258 , Tiempo Total 6874 
Registro 1946 ,Potencia Media: 260 , Tiempo Total 6880 
Registro 1947 ,Potencia Media: 263 , Tiempo Total 6816 
Registro 1948 ,Potencia Media: 265 , Tiempo Total 6816 
Registro 1949 ,Potencia Media: 267 , Tiempo Total 6816 
Registro 1950 ,Potencia Media: 270 , Tiempo Total 6816 
Registro 1951 ,Potencia Media: 259 , Tiempo Total 6877 
Registro 1952 ,Potencia Media: 261 , Tiempo Total 6882 
Registro 1953 ,Potencia Media: 264 , Tiempo Total 6818 
Registro 1954 ,Potencia Media: 266 , Tiempo Total 6818 
Registro 1955 ,Potencia Media: 269 , Tiempo Total 6818 
Registro 1956 ,Potencia Media: 271 , Tiempo Total 6818 
Registro 1957 ,Potencia Media: 260 , Tiempo Total 6847 
Registro 1958 ,Potencia Media: 263 , Tiempo Total 6853 
Registro 1959 ,Potencia Media: 265 , Tiempo Total 6789 
Registro 1960 ,Potencia Media: 267 , Tiempo Total 6789 
Registro 1961 ,Potencia Media: 270 , Tiempo Total 6789 
Registro 1962 ,Potencia Media: 272 , Tiempo Total 6789 
Registro 1963 ,Potencia Media: 261 , Tiempo Total 6847 
Registro 1964 ,Potencia Media: 264 , Tiempo Total 6853 
Registro 1965 ,Potencia Media: 266 , Tiempo Total 6789 
Registro 1966 ,Potencia Media: 268 , Tiempo Total 6789 
Registro 1967 ,Potencia Media: 271 , Tiempo Total 6789 
Registro 1968 ,Potencia Media: 273 , Tiempo Total 6789 
Registro 1969 ,Potencia Media: 262 , Tiempo Total 6847 
Registro 1970 ,Potencia Media: 265 , Tiempo Total 6853 
Registro 1971 ,Potencia Media: 267 , Tiempo Total 6789 
Registro 1972 ,Potencia Media: 269 , Tiempo Total 6789 
Registro 1973 ,Potencia Media: 272 , Tiempo Total 6789 
Registro 1974 ,Potencia Media: 274 , Tiempo Total 6789 
Registro 1975 ,Potencia Media: 263 , Tiempo Total 6847 
Registro 1976 ,Potencia Media: 266 , Tiempo Total 6853 
Registro 1977 ,Potencia Media: 268 , Tiempo Total 6789 
Registro 1978 ,Potencia Media: 271 , Tiempo Total 6789 
Registro 1979 ,Potencia Media: 273 , Tiempo Total 6789 
Registro 1980 ,Potencia Media: 275 , Tiempo Total 6789 
Registro 1981 ,Potencia Media: 261 , Tiempo Total 6880 
Registro 1982 ,Potencia Media: 263 , Tiempo Total 6886 
Registro 1983 ,Potencia Media: 265 , Tiempo Total 6822 
Registro 1984 ,Potencia Media: 268 , Tiempo Total 6822 
Registro 1985 ,Potencia Media: 270 , Tiempo Total 6822 
Registro 1986 ,Potencia Media: 273 , Tiempo Total 6822 
Registro 1987 ,Potencia Media: 262 , Tiempo Total 6883 
Registro 1988 ,Potencia Media: 264 , Tiempo Total 6888 
Registro 1989 ,Potencia Media: 267 , Tiempo Total 6824 
Registro 1990 ,Potencia Media: 269 , Tiempo Total 6824 
Registro 1991 ,Potencia Media: 271 , Tiempo Total 6824 
Registro 1992 ,Potencia Media: 274 , Tiempo Total 6824 
Registro 1993 ,Potencia Media: 263 , Tiempo Total 6853 
Registro 1994 ,Potencia Media: 265 , Tiempo Total 6859 
Registro 1995 ,Potencia Media: 268 , Tiempo Total 6795 
Registro 1996 ,Potencia Media: 270 , Tiempo Total 6795 
Registro 1997 ,Potencia Media: 272 , Tiempo Total 6795 
Registro 1998 ,Potencia Media: 275 , Tiempo Total 6795 
Registro 1999 ,Potencia Media: 264 , Tiempo Total 6853 
Registro 2000 ,Potencia Media: 266 , Tiempo Total 6859 
Registro 2001 ,Potencia Media: 269 , Tiempo Total 6795 
Registro 2002 ,Potencia Media: 271 , Tiempo Total 6795 
Registro 2003 ,Potencia Media: 274 , Tiempo Total 6795 
Registro 2004 ,Potencia Media: 276 , Tiempo Total 6795 
Registro 2005 ,Potencia Media: 265 , Tiempo Total 6853 
Registro 2006 ,Potencia Media: 267 , Tiempo Total 6859 
Registro 2007 ,Potencia Media: 270 , Tiempo Total 6795 
Registro 2008 ,Potencia Media: 272 , Tiempo Total 6795 
Registro 2009 ,Potencia Media: 275 , Tiempo Total 6795 
Registro 2010 ,Potencia Media: 277 , Tiempo Total 6795 
Registro 2011 ,Potencia Media: 266 , Tiempo Total 6853 
Registro 2012 ,Potencia Media: 268 , Tiempo Total 6859 
Registro 2013 ,Potencia Media: 271 , Tiempo Total 6795 
Registro 2014 ,Potencia Media: 273 , Tiempo Total 6795 
Registro 2015 ,Potencia Media: 276 , Tiempo Total 6795 
Registro 2016 ,Potencia Media: 278 , Tiempo Total 6795 
Registro 2017 ,Potencia Media: 263 , Tiempo Total 6809 
Registro 2018 ,Potencia Media: 266 , Tiempo Total 6814 
Registro 2019 ,Potencia Media: 268 , Tiempo Total 6750 
Registro 2020 ,Potencia Media: 271 , Tiempo Total 6750 
Registro 2021 ,Potencia Media: 273 , Tiempo Total 6750 
Registro 2022 ,Potencia Media: 275 , Tiempo Total 6750 
Registro 2023 ,Potencia Media: 264 , Tiempo Total 6811 
Registro 2024 ,Potencia Media: 267 , Tiempo Total 6817 
Registro 2025 ,Potencia Media: 269 , Tiempo Total 6753 
Registro 2026 ,Potencia Media: 272 , Tiempo Total 6753 
Registro 2027 ,Potencia Media: 274 , Tiempo Total 6753 
Registro 2028 ,Potencia Media: 276 , Tiempo Total 6753 
Registro 2029 ,Potencia Media: 266 , Tiempo Total 6782 
Registro 2030 ,Potencia Media: 268 , Tiempo Total 6787 
Registro 2031 ,Potencia Media: 270 , Tiempo Total 6723 
Registro 2032 ,Potencia Media: 273 , Tiempo Total 6724 
Registro 2033 ,Potencia Media: 275 , Tiempo Total 6724 
Registro 2034 ,Potencia Media: 278 , Tiempo Total 6724 
Registro 2035 ,Potencia Media: 267 , Tiempo Total 6782 
Registro 2036 ,Potencia Media: 269 , Tiempo Total 6787 
Registro 2037 ,Potencia Media: 272 , Tiempo Total 6723 
Registro 2038 ,Potencia Media: 274 , Tiempo Total 6724 
Registro 2039 ,Potencia Media: 276 , Tiempo Total 6724 
Registro 2040 ,Potencia Media: 279 , Tiempo Total 6724 
Registro 2041 ,Potencia Media: 268 , Tiempo Total 6782 
Registro 2042 ,Potencia Media: 270 , Tiempo Total 6787 
Registro 2043 ,Potencia Media: 273 , Tiempo Total 6723 
Registro 2044 ,Potencia Media: 275 , Tiempo Total 6724 
Registro 2045 ,Potencia Media: 277 , Tiempo Total 6724 
Registro 2046 ,Potencia Media: 280 , Tiempo Total 6724 
Registro 2047 ,Potencia Media: 269 , Tiempo Total 6782 
Registro 2048 ,Potencia Media: 271 , Tiempo Total 6787 
Registro 2049 ,Potencia Media: 274 , Tiempo Total 6723 
Registro 2050 ,Potencia Media: 276 , Tiempo Total 6724 
Registro 2051 ,Potencia Media: 279 , Tiempo Total 6724 
Registro 2052 ,Potencia Media: 281 , Tiempo Total 6724 
Registro 2053 ,Potencia Media: 266 , Tiempo Total 6809 
Registro 2054 ,Potencia Media: 268 , Tiempo Total 6814 
Registro 2055 ,Potencia Media: 271 , Tiempo Total 6750 
Registro 2056 ,Potencia Media: 273 , Tiempo Total 6751 
Registro 2057 ,Potencia Media: 276 , Tiempo Total 6751 
Registro 2058 ,Potencia Media: 278 , Tiempo Total 6751 
Registro 2059 ,Potencia Media: 267 , Tiempo Total 6811 
Registro 2060 ,Potencia Media: 270 , Tiempo Total 6817 
Registro 2061 ,Potencia Media: 272 , Tiempo Total 6753 
Registro 2062 ,Potencia Media: 274 , Tiempo Total 6753 
Registro 2063 ,Potencia Media: 277 , Tiempo Total 6753 
Registro 2064 ,Potencia Media: 279 , Tiempo Total 6753 
Registro 2065 ,Potencia Media: 268 , Tiempo Total 6782 
Registro 2066 ,Potencia Media: 271 , Tiempo Total 6787 
