Registro 1973 ,Tramo 5 :  290 watios 
Registro 1974 ,Tramo 1 :  260 watios 
Registro 1974 ,Tramo 2 :  280 watios 
Registro 1974 ,Tramo 3 :  250 watios 
Registro 1974 ,Tramo 4 :  290 watios 
Registro 1974 ,Tramo 5 :  300 watios 
Registro 1975 ,Tramo 1 :  260 watios 
Registro 1975 ,Tramo 2 :  280 watios 
Registro 1975 ,Tramo 3 :  250 watios 
Registro 1975 ,Tramo 4 :  300 watios 
Registro 1975 ,Tramo 5 :  250 watios 
Registro 1976 ,Tramo 1 :  260 watios 
Registro 1976 ,Tramo 2 :  280 watios 
Registro 1976 ,Tramo 3 :  250 watios 
Registro 1976 ,Tramo 4 :  300 watios 
Registro 1976 ,Tramo 5 :  260 watios 
Registro 1977 ,Tramo 1 :  260 watios 
Registro 1977 ,Tramo 2 :  280 watios 
Registro 1977 ,Tramo 3 :  250 watios 
Registro 1977 ,Tramo 4 :  300 watios 
Registro 1977 ,Tramo 5 :  270 watios 
Registro 1978 ,Tramo 1 :  260 watios 
Registro 1978 ,Tramo 2 :  280 watios 
Registro 1978 ,Tramo 3 :  250 watios 
Registro 1978 ,Tramo 4 :  300 watios 
Registro 1978 ,Tramo 5 :  280 watios 
Registro 1979 ,Tramo 1 :  260 watios 
Registro 1979 ,Tramo 2 :  280 watios 
Registro 1979 ,Tramo 3 :  250 watios 
Registro 1979 ,Tramo 4 :  300 watios 
Registro 1979 ,Tramo 5 :  290 watios 
Registro 1980 ,Tramo 1 :  260 watios 
Registro 1980 ,Tramo 2 :  280 watios 
Registro 1980 ,Tramo 3 :  250 watios 
Registro 1980 ,Tramo 4 :  300 watios 
Registro 1980 ,Tramo 5 :  300 watios 
Registro 1981 ,Tramo 1 :  260 watios 
Registro 1981 ,Tramo 2 :  280 watios 
Registro 1981 ,Tramo 3 :  260 watios 
Registro 1981 ,Tramo 4 :  250 watios 
Registro 1981 ,Tramo 5 :  250 watios 
Registro 1982 ,Tramo 1 :  260 watios 
Registro 1982 ,Tramo 2 :  280 watios 
Registro 1982 ,Tramo 3 :  260 watios 
Registro 1982 ,Tramo 4 :  250 watios 
Registro 1982 ,Tramo 5 :  260 watios 
Registro 1983 ,Tramo 1 :  260 watios 
Registro 1983 ,Tramo 2 :  280 watios 
Registro 1983 ,Tramo 3 :  260 watios 
Registro 1983 ,Tramo 4 :  250 watios 
Registro 1983 ,Tramo 5 :  270 watios 
Registro 1984 ,Tramo 1 :  260 watios 
Registro 1984 ,Tramo 2 :  280 watios 
Registro 1984 ,Tramo 3 :  260 watios 
Registro 1984 ,Tramo 4 :  250 watios 
Registro 1984 ,Tramo 5 :  280 watios 
Registro 1985 ,Tramo 1 :  260 watios 
Registro 1985 ,Tramo 2 :  280 watios 
Registro 1985 ,Tramo 3 :  260 watios 
Registro 1985 ,Tramo 4 :  250 watios 
Registro 1985 ,Tramo 5 :  290 watios 
Registro 1986 ,Tramo 1 :  260 watios 
Registro 1986 ,Tramo 2 :  280 watios 
Registro 1986 ,Tramo 3 :  260 watios 
Registro 1986 ,Tramo 4 :  250 watios 
Registro 1986 ,Tramo 5 :  300 watios 
Registro 1987 ,Tramo 1 :  260 watios 
Registro 1987 ,Tramo 2 :  280 watios 
Registro 1987 ,Tramo 3 :  260 watios 
Registro 1987 ,Tramo 4 :  260 watios 
Registro 1987 ,Tramo 5 :  250 watios 
Registro 1988 ,Tramo 1 :  260 watios 
Registro 1988 ,Tramo 2 :  280 watios 
Registro 1988 ,Tramo 3 :  260 watios 
Registro 1988 ,Tramo 4 :  260 watios 
Registro 1988 ,Tramo 5 :  260 watios 
Registro 1989 ,Tramo 1 :  260 watios 
Registro 1989 ,Tramo 2 :  280 watios 
Registro 1989 ,Tramo 3 :  260 watios 
Registro 1989 ,Tramo 4 :  260 watios 
Registro 1989 ,Tramo 5 :  270 watios 
Registro 1990 ,Tramo 1 :  260 watios 
Registro 1990 ,Tramo 2 :  280 watios 
Registro 1990 ,Tramo 3 :  260 watios 
Registro 1990 ,Tramo 4 :  260 watios 
Registro 1990 ,Tramo 5 :  280 watios 
Registro 1991 ,Tramo 1 :  260 watios 
Registro 1991 ,Tramo 2 :  280 watios 
Registro 1991 ,Tramo 3 :  260 watios 
Registro 1991 ,Tramo 4 :  260 watios 
Registro 1991 ,Tramo 5 :  290 watios 
Registro 1992 ,Tramo 1 :  260 watios 
Registro 1992 ,Tramo 2 :  280 watios 
Registro 1992 ,Tramo 3 :  260 watios 
Registro 1992 ,Tramo 4 :  260 watios 
Registro 1992 ,Tramo 5 :  300 watios 
Registro 1993 ,Tramo 1 :  260 watios 
Registro 1993 ,Tramo 2 :  280 watios 
Registro 1993 ,Tramo 3 :  260 watios 
Registro 1993 ,Tramo 4 :  270 watios 
Registro 1993 ,Tramo 5 :  250 watios 
Registro 1994 ,Tramo 1 :  260 watios 
Registro 1994 ,Tramo 2 :  280 watios 
Registro 1994 ,Tramo 3 :  260 watios 
Registro 1994 ,Tramo 4 :  270 watios 
Registro 1994 ,Tramo 5 :  260 watios 
Registro 1995 ,Tramo 1 :  260 watios 
Registro 1995 ,Tramo 2 :  280 watios 
Registro 1995 ,Tramo 3 :  260 watios 
Registro 1995 ,Tramo 4 :  270 watios 
Registro 1995 ,Tramo 5 :  270 watios 
Registro 1996 ,Tramo 1 :  260 watios 
Registro 1996 ,Tramo 2 :  280 watios 
Registro 1996 ,Tramo 3 :  260 watios 
Registro 1996 ,Tramo 4 :  270 watios 
Registro 1996 ,Tramo 5 :  280 watios 
Registro 1997 ,Tramo 1 :  260 watios 
Registro 1997 ,Tramo 2 :  280 watios 
Registro 1997 ,Tramo 3 :  260 watios 
Registro 1997 ,Tramo 4 :  270 watios 
Registro 1997 ,Tramo 5 :  290 watios 
Registro 1998 ,Tramo 1 :  260 watios 
Registro 1998 ,Tramo 2 :  280 watios 
Registro 1998 ,Tramo 3 :  260 watios 
Registro 1998 ,Tramo 4 :  270 watios 
Registro 1998 ,Tramo 5 :  300 watios 
Registro 1999 ,Tramo 1 :  260 watios 
Registro 1999 ,Tramo 2 :  280 watios 
Registro 1999 ,Tramo 3 :  260 watios 
Registro 1999 ,Tramo 4 :  280 watios 
Registro 1999 ,Tramo 5 :  250 watios 
Registro 2000 ,Tramo 1 :  260 watios 
Registro 2000 ,Tramo 2 :  280 watios 
Registro 2000 ,Tramo 3 :  260 watios 
Registro 2000 ,Tramo 4 :  280 watios 
Registro 2000 ,Tramo 5 :  260 watios 
Registro 2001 ,Tramo 1 :  260 watios 
Registro 2001 ,Tramo 2 :  280 watios 
Registro 2001 ,Tramo 3 :  260 watios 
Registro 2001 ,Tramo 4 :  280 watios 
Registro 2001 ,Tramo 5 :  270 watios 
Registro 2002 ,Tramo 1 :  260 watios 
Registro 2002 ,Tramo 2 :  280 watios 
Registro 2002 ,Tramo 3 :  260 watios 
Registro 2002 ,Tramo 4 :  280 watios 
Registro 2002 ,Tramo 5 :  280 watios 
Registro 2003 ,Tramo 1 :  260 watios 
Registro 2003 ,Tramo 2 :  280 watios 
Registro 2003 ,Tramo 3 :  260 watios 
Registro 2003 ,Tramo 4 :  280 watios 
Registro 2003 ,Tramo 5 :  290 watios 
Registro 2004 ,Tramo 1 :  260 watios 
Registro 2004 ,Tramo 2 :  280 watios 
Registro 2004 ,Tramo 3 :  260 watios 
Registro 2004 ,Tramo 4 :  280 watios 
Registro 2004 ,Tramo 5 :  300 watios 
Registro 2005 ,Tramo 1 :  260 watios 
Registro 2005 ,Tramo 2 :  280 watios 
Registro 2005 ,Tramo 3 :  260 watios 
Registro 2005 ,Tramo 4 :  290 watios 
Registro 2005 ,Tramo 5 :  250 watios 
Registro 2006 ,Tramo 1 :  260 watios 
Registro 2006 ,Tramo 2 :  280 watios 
Registro 2006 ,Tramo 3 :  260 watios 
Registro 2006 ,Tramo 4 :  290 watios 
Registro 2006 ,Tramo 5 :  260 watios 
Registro 2007 ,Tramo 1 :  260 watios 
Registro 2007 ,Tramo 2 :  280 watios 
Registro 2007 ,Tramo 3 :  260 watios 
Registro 2007 ,Tramo 4 :  290 watios 
Registro 2007 ,Tramo 5 :  270 watios 
Registro 2008 ,Tramo 1 :  260 watios 
Registro 2008 ,Tramo 2 :  280 watios 
Registro 2008 ,Tramo 3 :  260 watios 
Registro 2008 ,Tramo 4 :  290 watios 
Registro 2008 ,Tramo 5 :  280 watios 
Registro 2009 ,Tramo 1 :  260 watios 
Registro 2009 ,Tramo 2 :  280 watios 
Registro 2009 ,Tramo 3 :  260 watios 
Registro 2009 ,Tramo 4 :  290 watios 
Registro 2009 ,Tramo 5 :  290 watios 
Registro 2010 ,Tramo 1 :  260 watios 
Registro 2010 ,Tramo 2 :  280 watios 
Registro 2010 ,Tramo 3 :  260 watios 
Registro 2010 ,Tramo 4 :  290 watios 
Registro 2010 ,Tramo 5 :  300 watios 
Registro 2011 ,Tramo 1 :  260 watios 
Registro 2011 ,Tramo 2 :  280 watios 
Registro 2011 ,Tramo 3 :  260 watios 
Registro 2011 ,Tramo 4 :  300 watios 
Registro 2011 ,Tramo 5 :  250 watios 
Registro 2012 ,Tramo 1 :  260 watios 
Registro 2012 ,Tramo 2 :  280 watios 
Registro 2012 ,Tramo 3 :  260 watios 
Registro 2012 ,Tramo 4 :  300 watios 
Registro 2012 ,Tramo 5 :  260 watios 
Registro 2013 ,Tramo 1 :  260 watios 
Registro 2013 ,Tramo 2 :  280 watios 
Registro 2013 ,Tramo 3 :  260 watios 
Registro 2013 ,Tramo 4 :  300 watios 
Registro 2013 ,Tramo 5 :  270 watios 
Registro 2014 ,Tramo 1 :  260 watios 
Registro 2014 ,Tramo 2 :  280 watios 
Registro 2014 ,Tramo 3 :  260 watios 
Registro 2014 ,Tramo 4 :  300 watios 
Registro 2014 ,Tramo 5 :  280 watios 
Registro 2015 ,Tramo 1 :  260 watios 
Registro 2015 ,Tramo 2 :  280 watios 
Registro 2015 ,Tramo 3 :  260 watios 
Registro 2015 ,Tramo 4 :  300 watios 
Registro 2015 ,Tramo 5 :  290 watios 
Registro 2016 ,Tramo 1 :  260 watios 
Registro 2016 ,Tramo 2 :  280 watios 
Registro 2016 ,Tramo 3 :  260 watios 
Registro 2016 ,Tramo 4 :  300 watios 
Registro 2016 ,Tramo 5 :  300 watios 
Registro 2017 ,Tramo 1 :  260 watios 
Registro 2017 ,Tramo 2 :  280 watios 
Registro 2017 ,Tramo 3 :  270 watios 
Registro 2017 ,Tramo 4 :  250 watios 
Registro 2017 ,Tramo 5 :  250 watios 
Registro 2018 ,Tramo 1 :  260 watios 
Registro 2018 ,Tramo 2 :  280 watios 
Registro 2018 ,Tramo 3 :  270 watios 
Registro 2018 ,Tramo 4 :  250 watios 
Registro 2018 ,Tramo 5 :  260 watios 
Registro 2019 ,Tramo 1 :  260 watios 
Registro 2019 ,Tramo 2 :  280 watios 
Registro 2019 ,Tramo 3 :  270 watios 
Registro 2019 ,Tramo 4 :  250 watios 
Registro 2019 ,Tramo 5 :  270 watios 
Registro 2020 ,Tramo 1 :  260 watios 
Registro 2020 ,Tramo 2 :  280 watios 
Registro 2020 ,Tramo 3 :  270 watios 
Registro 2020 ,Tramo 4 :  250 watios 
Registro 2020 ,Tramo 5 :  280 watios 
Registro 2021 ,Tramo 1 :  260 watios 
Registro 2021 ,Tramo 2 :  280 watios 
Registro 2021 ,Tramo 3 :  270 watios 
Registro 2021 ,Tramo 4 :  250 watios 
Registro 2021 ,Tramo 5 :  290 watios 
Registro 2022 ,Tramo 1 :  260 watios 
Registro 2022 ,Tramo 2 :  280 watios 
Registro 2022 ,Tramo 3 :  270 watios 
Registro 2022 ,Tramo 4 :  250 watios 
Registro 2022 ,Tramo 5 :  300 watios 
Registro 2023 ,Tramo 1 :  260 watios 
Registro 2023 ,Tramo 2 :  280 watios 
Registro 2023 ,Tramo 3 :  270 watios 
Registro 2023 ,Tramo 4 :  260 watios 
Registro 2023 ,Tramo 5 :  250 watios 
Registro 2024 ,Tramo 1 :  260 watios 
Registro 2024 ,Tramo 2 :  280 watios 
Registro 2024 ,Tramo 3 :  270 watios 
Registro 2024 ,Tramo 4 :  260 watios 
Registro 2024 ,Tramo 5 :  260 watios 
Registro 2025 ,Tramo 1 :  260 watios 
Registro 2025 ,Tramo 2 :  280 watios 
Registro 2025 ,Tramo 3 :  270 watios 
Registro 2025 ,Tramo 4 :  260 watios 
Registro 2025 ,Tramo 5 :  270 watios 
Registro 2026 ,Tramo 1 :  260 watios 
Registro 2026 ,Tramo 2 :  280 watios 
Registro 2026 ,Tramo 3 :  270 watios 
Registro 2026 ,Tramo 4 :  260 watios 
Registro 2026 ,Tramo 5 :  280 watios 
Registro 2027 ,Tramo 1 :  260 watios 
Registro 2027 ,Tramo 2 :  280 watios 
Registro 2027 ,Tramo 3 :  270 watios 
Registro 2027 ,Tramo 4 :  260 watios 
Registro 2027 ,Tramo 5 :  290 watios 
Registro 2028 ,Tramo 1 :  260 watios 
Registro 2028 ,Tramo 2 :  280 watios 
Registro 2028 ,Tramo 3 :  270 watios 
Registro 2028 ,Tramo 4 :  260 watios 
Registro 2028 ,Tramo 5 :  300 watios 
Registro 2029 ,Tramo 1 :  260 watios 
Registro 2029 ,Tramo 2 :  280 watios 
Registro 2029 ,Tramo 3 :  270 watios 
Registro 2029 ,Tramo 4 :  270 watios 
Registro 2029 ,Tramo 5 :  250 watios 
Registro 2030 ,Tramo 1 :  260 watios 
Registro 2030 ,Tramo 2 :  280 watios 
Registro 2030 ,Tramo 3 :  270 watios 
Registro 2030 ,Tramo 4 :  270 watios 
Registro 2030 ,Tramo 5 :  260 watios 
Registro 2031 ,Tramo 1 :  260 watios 
Registro 2031 ,Tramo 2 :  280 watios 
Registro 2031 ,Tramo 3 :  270 watios 
Registro 2031 ,Tramo 4 :  270 watios 
Registro 2031 ,Tramo 5 :  270 watios 
Registro 2032 ,Tramo 1 :  260 watios 
Registro 2032 ,Tramo 2 :  280 watios 
Registro 2032 ,Tramo 3 :  270 watios 
Registro 2032 ,Tramo 4 :  270 watios 
Registro 2032 ,Tramo 5 :  280 watios 
Registro 2033 ,Tramo 1 :  260 watios 
Registro 2033 ,Tramo 2 :  280 watios 
Registro 2033 ,Tramo 3 :  270 watios 
Registro 2033 ,Tramo 4 :  270 watios 
Registro 2033 ,Tramo 5 :  290 watios 
Registro 2034 ,Tramo 1 :  260 watios 
Registro 2034 ,Tramo 2 :  280 watios 
Registro 2034 ,Tramo 3 :  270 watios 
Registro 2034 ,Tramo 4 :  270 watios 
Registro 2034 ,Tramo 5 :  300 watios 
Registro 2035 ,Tramo 1 :  260 watios 
Registro 2035 ,Tramo 2 :  280 watios 
Registro 2035 ,Tramo 3 :  270 watios 
Registro 2035 ,Tramo 4 :  280 watios 
Registro 2035 ,Tramo 5 :  250 watios 
Registro 2036 ,Tramo 1 :  260 watios 
Registro 2036 ,Tramo 2 :  280 watios 
Registro 2036 ,Tramo 3 :  270 watios 
Registro 2036 ,Tramo 4 :  280 watios 
Registro 2036 ,Tramo 5 :  260 watios 
Registro 2037 ,Tramo 1 :  260 watios 
Registro 2037 ,Tramo 2 :  280 watios 
Registro 2037 ,Tramo 3 :  270 watios 
Registro 2037 ,Tramo 4 :  280 watios 
Registro 2037 ,Tramo 5 :  270 watios 
Registro 2038 ,Tramo 1 :  260 watios 
Registro 2038 ,Tramo 2 :  280 watios 
Registro 2038 ,Tramo 3 :  270 watios 
Registro 2038 ,Tramo 4 :  280 watios 
Registro 2038 ,Tramo 5 :  280 watios 
Registro 2039 ,Tramo 1 :  260 watios 
Registro 2039 ,Tramo 2 :  280 watios 
Registro 2039 ,Tramo 3 :  270 watios 
Registro 2039 ,Tramo 4 :  280 watios 
Registro 2039 ,Tramo 5 :  290 watios 
Registro 2040 ,Tramo 1 :  260 watios 
Registro 2040 ,Tramo 2 :  280 watios 
Registro 2040 ,Tramo 3 :  270 watios 
Registro 2040 ,Tramo 4 :  280 watios 
Registro 2040 ,Tramo 5 :  300 watios 
Registro 2041 ,Tramo 1 :  260 watios 
Registro 2041 ,Tramo 2 :  280 watios 
Registro 2041 ,Tramo 3 :  270 watios 
Registro 2041 ,Tramo 4 :  290 watios 
Registro 2041 ,Tramo 5 :  250 watios 
Registro 2042 ,Tramo 1 :  260 watios 
Registro 2042 ,Tramo 2 :  280 watios 
Registro 2042 ,Tramo 3 :  270 watios 
Registro 2042 ,Tramo 4 :  290 watios 
Registro 2042 ,Tramo 5 :  260 watios 
Registro 2043 ,Tramo 1 :  260 watios 
Registro 2043 ,Tramo 2 :  280 watios 
Registro 2043 ,Tramo 3 :  270 watios 
Registro 2043 ,Tramo 4 :  290 watios 
Registro 2043 ,Tramo 5 :  270 watios 
Registro 2044 ,Tramo 1 :  260 watios 
Registro 2044 ,Tramo 2 :  280 watios 
Registro 2044 ,Tramo 3 :  270 watios 
Registro 2044 ,Tramo 4 :  290 watios 
Registro 2044 ,Tramo 5 :  280 watios 
Registro 2045 ,Tramo 1 :  260 watios 
Registro 2045 ,Tramo 2 :  280 watios 
Registro 2045 ,Tramo 3 :  270 watios 
Registro 2045 ,Tramo 4 :  290 watios 
Registro 2045 ,Tramo 5 :  290 watios 
Registro 2046 ,Tramo 1 :  260 watios 
Registro 2046 ,Tramo 2 :  280 watios 
Registro 2046 ,Tramo 3 :  270 watios 
Registro 2046 ,Tramo 4 :  290 watios 
Registro 2046 ,Tramo 5 :  300 watios 
Registro 2047 ,Tramo 1 :  260 watios 
Registro 2047 ,Tramo 2 :  280 watios 
Registro 2047 ,Tramo 3 :  270 watios 
Registro 2047 ,Tramo 4 :  300 watios 
Registro 2047 ,Tramo 5 :  250 watios 
Registro 2048 ,Tramo 1 :  260 watios 
Registro 2048 ,Tramo 2 :  280 watios 
Registro 2048 ,Tramo 3 :  270 watios 
Registro 2048 ,Tramo 4 :  300 watios 
Registro 2048 ,Tramo 5 :  260 watios 
Registro 2049 ,Tramo 1 :  260 watios 
Registro 2049 ,Tramo 2 :  280 watios 
Registro 2049 ,Tramo 3 :  270 watios 
Registro 2049 ,Tramo 4 :  300 watios 
Registro 2049 ,Tramo 5 :  270 watios 
Registro 2050 ,Tramo 1 :  260 watios 
Registro 2050 ,Tramo 2 :  280 watios 
Registro 2050 ,Tramo 3 :  270 watios 
Registro 2050 ,Tramo 4 :  300 watios 
Registro 2050 ,Tramo 5 :  280 watios 
Registro 2051 ,Tramo 1 :  260 watios 
Registro 2051 ,Tramo 2 :  280 watios 
Registro 2051 ,Tramo 3 :  270 watios 
Registro 2051 ,Tramo 4 :  300 watios 
Registro 2051 ,Tramo 5 :  290 watios 
Registro 2052 ,Tramo 1 :  260 watios 
Registro 2052 ,Tramo 2 :  280 watios 
Registro 2052 ,Tramo 3 :  270 watios 
Registro 2052 ,Tramo 4 :  300 watios 
Registro 2052 ,Tramo 5 :  300 watios 
Registro 2053 ,Tramo 1 :  260 watios 
Registro 2053 ,Tramo 2 :  280 watios 
Registro 2053 ,Tramo 3 :  280 watios 
Registro 2053 ,Tramo 4 :  250 watios 
Registro 2053 ,Tramo 5 :  250 watios 
Registro 2054 ,Tramo 1 :  260 watios 
Registro 2054 ,Tramo 2 :  280 watios 
Registro 2054 ,Tramo 3 :  280 watios 
Registro 2054 ,Tramo 4 :  250 watios 
Registro 2054 ,Tramo 5 :  260 watios 
Registro 2055 ,Tramo 1 :  260 watios 
Registro 2055 ,Tramo 2 :  280 watios 
Registro 2055 ,Tramo 3 :  280 watios 
Registro 2055 ,Tramo 4 :  250 watios 
Registro 2055 ,Tramo 5 :  270 watios 
Registro 2056 ,Tramo 1 :  260 watios 
Registro 2056 ,Tramo 2 :  280 watios 
Registro 2056 ,Tramo 3 :  280 watios 
Registro 2056 ,Tramo 4 :  250 watios 
Registro 2056 ,Tramo 5 :  280 watios 
Registro 2057 ,Tramo 1 :  260 watios 
Registro 2057 ,Tramo 2 :  280 watios 
Registro 2057 ,Tramo 3 :  280 watios 
Registro 2057 ,Tramo 4 :  250 watios 
Registro 2057 ,Tramo 5 :  290 watios 
Registro 2058 ,Tramo 1 :  260 watios 
Registro 2058 ,Tramo 2 :  280 watios 
Registro 2058 ,Tramo 3 :  280 watios 
Registro 2058 ,Tramo 4 :  250 watios 
Registro 2058 ,Tramo 5 :  300 watios 
Registro 2059 ,Tramo 1 :  260 watios 
Registro 2059 ,Tramo 2 :  280 watios 
Registro 2059 ,Tramo 3 :  280 watios 
Registro 2059 ,Tramo 4 :  260 watios 
Registro 2059 ,Tramo 5 :  250 watios 
Registro 2060 ,Tramo 1 :  260 watios 
Registro 2060 ,Tramo 2 :  280 watios 
Registro 2060 ,Tramo 3 :  280 watios 
Registro 2060 ,Tramo 4 :  260 watios 
Registro 2060 ,Tramo 5 :  260 watios 
Registro 2061 ,Tramo 1 :  260 watios 
Registro 2061 ,Tramo 2 :  280 watios 
Registro 2061 ,Tramo 3 :  280 watios 
Registro 2061 ,Tramo 4 :  260 watios 
Registro 2061 ,Tramo 5 :  270 watios 
Registro 2062 ,Tramo 1 :  260 watios 
Registro 2062 ,Tramo 2 :  280 watios 
Registro 2062 ,Tramo 3 :  280 watios 
Registro 2062 ,Tramo 4 :  260 watios 
Registro 2062 ,Tramo 5 :  280 watios 
Registro 2063 ,Tramo 1 :  260 watios 
Registro 2063 ,Tramo 2 :  280 watios 
Registro 2063 ,Tramo 3 :  280 watios 
Registro 2063 ,Tramo 4 :  260 watios 
Registro 2063 ,Tramo 5 :  290 watios 
Registro 2064 ,Tramo 1 :  260 watios 
Registro 2064 ,Tramo 2 :  280 watios 
Registro 2064 ,Tramo 3 :  280 watios 
Registro 2064 ,Tramo 4 :  260 watios 
Registro 2064 ,Tramo 5 :  300 watios 
Registro 2065 ,Tramo 1 :  260 watios 
Registro 2065 ,Tramo 2 :  280 watios 
Registro 2065 ,Tramo 3 :  280 watios 
Registro 2065 ,Tramo 4 :  270 watios 
Registro 2065 ,Tramo 5 :  250 watios 
Registro 2066 ,Tramo 1 :  260 watios 
Registro 2066 ,Tramo 2 :  280 watios 
Registro 2066 ,Tramo 3 :  280 watios 
Registro 2066 ,Tramo 4 :  270 watios 
Registro 2066 ,Tramo 5 :  260 watios 
Registro 2067 ,Tramo 1 :  260 watios 
Registro 2067 ,Tramo 2 :  280 watios 
Registro 2067 ,Tramo 3 :  280 watios 
Registro 2067 ,Tramo 4 :  270 watios 
Registro 2067 ,Tramo 5 :  270 watios 
Registro 2068 ,Tramo 1 :  260 watios 
Registro 2068 ,Tramo 2 :  280 watios 
Registro 2068 ,Tramo 3 :  280 watios 
Registro 2068 ,Tramo 4 :  270 watios 
Registro 2068 ,Tramo 5 :  280 watios 
Registro 2069 ,Tramo 1 :  260 watios 
Registro 2069 ,Tramo 2 :  280 watios 
Registro 2069 ,Tramo 3 :  280 watios 
Registro 2069 ,Tramo 4 :  270 watios 
Registro 2069 ,Tramo 5 :  290 watios 
Registro 2070 ,Tramo 1 :  260 watios 
Registro 2070 ,Tramo 2 :  280 watios 
Registro 2070 ,Tramo 3 :  280 watios 
Registro 2070 ,Tramo 4 :  270 watios 
Registro 2070 ,Tramo 5 :  300 watios 
Registro 2071 ,Tramo 1 :  260 watios 
Registro 2071 ,Tramo 2 :  280 watios 
Registro 2071 ,Tramo 3 :  280 watios 
Registro 2071 ,Tramo 4 :  280 watios 
Registro 2071 ,Tramo 5 :  250 watios 
Registro 2072 ,Tramo 1 :  260 watios 
Registro 2072 ,Tramo 2 :  280 watios 
Registro 2072 ,Tramo 3 :  280 watios 
Registro 2072 ,Tramo 4 :  280 watios 
Registro 2072 ,Tramo 5 :  260 watios 
Registro 2073 ,Tramo 1 :  260 watios 
Registro 2073 ,Tramo 2 :  280 watios 
Registro 2073 ,Tramo 3 :  280 watios 
Registro 2073 ,Tramo 4 :  280 watios 
Registro 2073 ,Tramo 5 :  270 watios 
Registro 2074 ,Tramo 1 :  260 watios 
Registro 2074 ,Tramo 2 :  280 watios 
Registro 2074 ,Tramo 3 :  280 watios 
Registro 2074 ,Tramo 4 :  280 watios 
Registro 2074 ,Tramo 5 :  280 watios 
Registro 2075 ,Tramo 1 :  260 watios 
Registro 2075 ,Tramo 2 :  280 watios 
Registro 2075 ,Tramo 3 :  280 watios 
Registro 2075 ,Tramo 4 :  280 watios 
Registro 2075 ,Tramo 5 :  290 watios 
Registro 2076 ,Tramo 1 :  260 watios 
Registro 2076 ,Tramo 2 :  280 watios 
Registro 2076 ,Tramo 3 :  280 watios 
Registro 2076 ,Tramo 4 :  280 watios 
Registro 2076 ,Tramo 5 :  300 watios 
Registro 2077 ,Tramo 1 :  260 watios 
Registro 2077 ,Tramo 2 :  280 watios 
Registro 2077 ,Tramo 3 :  280 watios 
Registro 2077 ,Tramo 4 :  290 watios 
Registro 2077 ,Tramo 5 :  250 watios 
Registro 2078 ,Tramo 1 :  260 watios 
Registro 2078 ,Tramo 2 :  280 watios 
Registro 2078 ,Tramo 3 :  280 watios 
Registro 2078 ,Tramo 4 :  290 watios 
Registro 2078 ,Tramo 5 :  260 watios 
Registro 2079 ,Tramo 1 :  260 watios 
Registro 2079 ,Tramo 2 :  280 watios 
Registro 2079 ,Tramo 3 :  280 watios 
Registro 2079 ,Tramo 4 :  290 watios 
Registro 2079 ,Tramo 5 :  270 watios 
Registro 2080 ,Tramo 1 :  260 watios 
Registro 2080 ,Tramo 2 :  280 watios 
Registro 2080 ,Tramo 3 :  280 watios 
Registro 2080 ,Tramo 4 :  290 watios 
Registro 2080 ,Tramo 5 :  280 watios 
Registro 2081 ,Tramo 1 :  260 watios 
Registro 2081 ,Tramo 2 :  280 watios 
Registro 2081 ,Tramo 3 :  280 watios 
Registro 2081 ,Tramo 4 :  290 watios 
Registro 2081 ,Tramo 5 :  290 watios 
Registro 2082 ,Tramo 1 :  260 watios 
Registro 2082 ,Tramo 2 :  280 watios 
Registro 2082 ,Tramo 3 :  280 watios 
Registro 2082 ,Tramo 4 :  290 watios 
Registro 2082 ,Tramo 5 :  300 watios 
Registro 2083 ,Tramo 1 :  260 watios 
Registro 2083 ,Tramo 2 :  280 watios 
Registro 2083 ,Tramo 3 :  280 watios 
Registro 2083 ,Tramo 4 :  300 watios 
Registro 2083 ,Tramo 5 :  250 watios 
Registro 2084 ,Tramo 1 :  260 watios 
Registro 2084 ,Tramo 2 :  280 watios 
Registro 2084 ,Tramo 3 :  280 watios 
Registro 2084 ,Tramo 4 :  300 watios 
Registro 2084 ,Tramo 5 :  260 watios 
Registro 2085 ,Tramo 1 :  260 watios 
Registro 2085 ,Tramo 2 :  280 watios 
Registro 2085 ,Tramo 3 :  280 watios 
Registro 2085 ,Tramo 4 :  300 watios 
Registro 2085 ,Tramo 5 :  270 watios 
Registro 2086 ,Tramo 1 :  260 watios 
Registro 2086 ,Tramo 2 :  280 watios 
Registro 2086 ,Tramo 3 :  280 watios 
Registro 2086 ,Tramo 4 :  300 watios 
Registro 2086 ,Tramo 5 :  280 watios 
Registro 2087 ,Tramo 1 :  260 watios 
Registro 2087 ,Tramo 2 :  280 watios 
Registro 2087 ,Tramo 3 :  280 watios 
Registro 2087 ,Tramo 4 :  300 watios 
Registro 2087 ,Tramo 5 :  290 watios 
Registro 2088 ,Tramo 1 :  260 watios 
Registro 2088 ,Tramo 2 :  280 watios 
Registro 2088 ,Tramo 3 :  280 watios 
Registro 2088 ,Tramo 4 :  300 watios 
Registro 2088 ,Tramo 5 :  300 watios 
Registro 2089 ,Tramo 1 :  260 watios 
Registro 2089 ,Tramo 2 :  280 watios 
Registro 2089 ,Tramo 3 :  290 watios 
Registro 2089 ,Tramo 4 :  250 watios 
Registro 2089 ,Tramo 5 :  250 watios 
Registro 2090 ,Tramo 1 :  260 watios 
Registro 2090 ,Tramo 2 :  280 watios 
